Make,Model,Meter,ServiceOrderID,Wo Number,Wo Segment,Description,Contract Type,M_Actual_ServiceOrderLaborHrsTotal,Wo Status
JD,470P,121,S100042101500152006,4210150,6,INSTALL TWO-WAY AUXILIARY FOOT PEDAL,C&F,10.00,I
JD,470P,61,S100047086440157001,4708644,1,INSTALL U/C COVER PLATE,C&F,2.50,I
JD,470P,96,S100047086770157003,4708677,3,INSTALL UNDERCARIAGE COVER,C&F,5.50,I
JD,470P,4,S100019456650109006,1945665,6,INSTALL UNDERHOUSE,C&F,5.25,I
JD,470P,2,S100019460370109007,1946037,7,INSTALL UNDERHOUSE PT# 1001300,C&F,2.50,I
JD,470P,1060,S101205001220120003,120500122,3,INSTALL VHF STEREO,C&F,3.75,I
JD,470P,110,S100019515910109008,1951591,8,INSTALL WALKS,C&F,2.50,I
JD,470P,931,S101095020170109001,109502017,1,INSTALL WALKS,C&F,1.75,""
JD,470P,4,S100021507470111001,2150747,1,INSTALL WALKS 1034200,C&F,12.50,I
JD,470P,3,S100019477990109004,1947799,4,INSTALL WALKS PT#1034200,C&F,21.25,I
JD,470P,4,S100019456650109007,1945665,7,"INSTALL WALKS, RAILS, & CAMERA",C&F,8.50,I
JD,470P,0,S100012993770102001,1299377,1,INSTALL WEBASTO,C&F,13.00,I
JD,470P,0,S100016441400106008,1644140,8,INSTALL WEBASTO,C&F,17.25,I
JD,470P,5,S100016421950106004,1642195,4,INSTALL WEBASTO,C&F,10.50,I
JD,470P,5,S100016421960106004,1642196,4,INSTALL WEBASTO,C&F,10.00,I
JD,470P,5,S100016425410106006,1642541,6,INSTALL WEBASTO,C&F,1.50,I
JD,470P,20,S100012022870102002,1202287,2,INSTALL WEBASTO,C&F,21.50,I
JD,470P,3,S100016427780106004,1642778,4,INSTALL WEBASTO THERMO PRO 90,C&F,9.50,I
JD,470P,0,S100051126700161001,5112670,1,INSTALL WEDGE COUPLER,C&F,6.75,I
JD,470P,18,S100068025260178001,6802526,1,INSTALL WEDGE COUPLER,C&F,21.50,I
JD,470P,4,S100032160180140005,3216018,5,INSTALL WEDGE COUPLER 162634,C&F,4.00,I
JD,470P,3,S100050139520160002,5013952,2,"INSTALL WEIGHT, BOOM, STICK, PLATFORM, BUCKET - 470 ASSEMBLY",C&F,31.50,I
JD,470P,13,S100016439750106005,1643975,5,INSTALL WIGGINS FAST FUEL,C&F,26.25,I
JD,470P,6,S100014306620104010,1430662,10,INSTALL WIGGINS FAST FUEL KIT,C&F,21.00,I
JD,470P,4,S100024852110114009,2485211,9,INSTALL/TEST FIT COUNTERWEIGHT,C&F,7.50,I
JD,470P,7,S100024851420114008,2485142,8,INSTALL/TEST FIT COUNTERWEIGHT,C&F,11.75,I
JD,470P,2,S100059034310169003,5903431,3,INSTALLATION,C&F,65.25,I
JD,470P,2002,S101675001940167007,167500194,7,INSTALLATION CONTRE-POIDS SUR CHANTIER,C&F,4.00,I
JD,470P,7,S100058024980168002,5802498,2,INSTALLATION DU QUICK,C&F,2.75,I
JD,470P,0,S100042060730152002,4206073,2,INSTALLATION OF AUXILIARY FOOT PEDAL,C&F,0.00,I
JD,470P,555,S100058025990168001,5802599,1,INSTALLATION PLAQUE DE PROTECTION STICK,C&F,20.75,I
JD,470P,0,S100051130040161001,5113004,1,INSTALLER 2 WAY POUR ACTIONNER LE CIRCUIT AUX,C&F,21.00,I
JD,470P,6,S100051133480161007,5113348,7,INSTALLER 2 WAY POUR ACTIONNER LE CIRCUIT AUX,C&F,17.75,I
JD,470P,3,S100052134610162005,5213461,5,"INSTALLER BYT12990, TRANSFERT EDMONTON",C&F,14.50,I
JD,470P,3,S100052134610162004,5213461,4,INSTALLER CHAUFFE MOTEUR,C&F,0.00,I
JD,470P,7,S100052083630162003,5208363,3,INSTALLER COUPLER (SHIMS),C&F,0.25,I
JD,470P,9,S100052121860162001,5212186,1,INSTALLER COUPLER GARRIER,C&F,8.25,I
JD,470P,15,S100052129760162003,5212976,3,INSTALLER COUPLER MECANIQUE BRANDT 167364-1005600,C&F,2.50,I
JD,470P,4,S100052115470162002,5211547,2,INSTALLER CPLR 1005600 SN 103438,C&F,5.75,I
JD,470P,3,S100052134610162007,5213461,7,INSTALLER CPLR MANUEL 1005600,C&F,6.25,I
JD,470P,9,S100052121860162002,5212186,2,INSTALLER ET TESTER BUCKET GARRIER EN STOCK,C&F,0.50,I
JD,470P,3,S100052134610162008,5213461,8,INSTALLER GODET 54'' 1007301-05400-D5,C&F,0.50,I
JD,470P,235,S100057042290167002,5704229,2,INSTALLER INVERTER,C&F,1.25,I
JD,470P,2144,S100053047920163002,5304792,2,INSTALLER JD LINK COPPER SATELLITE,C&F,2.50,I
JD,470P,9,S100052123000162002,5212300,2,INSTALLER JOYSTICK NEUF SUR 350P 0N00232,C&F,3.00,I
JD,470P,5,S100055103000165001,5510300,1,INSTALLER KIT D'ACTIVATION AUXILIAIRE,C&F,3.75,I
JD,470P,555,S100058027950168002,5802795,2,INSTALLER KIT DE DEMARRAGE PAR TEMPS FROID,C&F,3.00,I
JD,470P,25,S100052115470162003,5211547,3,INSTALLER KIT ET ACTIVER AUXILIARE,C&F,21.50,I
JD,470P,1,S100055095450165003,5509545,3,INSTALLER LA PLAQUE DE TOURELLE,C&F,2.50,I
JD,470P,2,S100055095040165005,5509504,5,INSTALLER LE CONTRE-POID,C&F,5.50,I
JD,470P,2,S100055095040165002,5509504,2,INSTALLER PLAQUE DE TOURELLE,C&F,12.75,I
JD,470P,4,S100055092030165002,5509203,2,INSTALLER PLAQUE DE TOURELLE,C&F,2.75,I
JD,470P,3,S100055095330165003,5509533,3,INSTALLER PLAQUE DE TOURELLE 1001300,C&F,3.75,I
JD,470P,2002,S101675001940167001,167500194,1,INSTALLER QUICK ATTACH PJB,C&F,19.25,I
JD,470P,553,S100058025980168001,5802598,1,INSTALLER QUICK COUPLER,C&F,2.00,I
JD,470P,13,S100052093050162003,5209305,3,INSTALLER VALVE PILOTE,C&F,5.00,I
JD,470P,531,S100017923390107001,1792339,1,INSTALLING SYSTEM ON 470P,C&F,18.00,I
JD,470P,0,S100016498390106003,1649839,3,INSTLL FAST FUEL SYSTEM,C&F,29.50,I
JD,470P,3,S100019433160109008,1943316,8,INTERNAL,C&F,7.25,I
JD,470P,3,S100019454930109006,1945493,6,INTERNAL,C&F,10.00,I
JD,470P,3,S100019454930109007,1945493,7,INTERNAL,C&F,6.50,I
JD,470P,998,S100019469720109001,1946972,1,INTERNAL,C&F,7.75,I
JD,470P,1185,S100019484890109002,1948489,2,INTERNAL,C&F,8.25,I
JD,470P,0,S100031295720139001,3129572,1,INTERNAL CHARGE,C&F,1.75,I
JD,470P,375,S100019480450109001,1948045,1,INTERNAL SEGMENT,C&F,8.25,I
JD,470P,2692,S100019506380109003,1950638,3,INTERNAL TRAVEL,C&F,7.62,I
JD,470P,3748,S101095016410109001,109501641,1,INTERNAL WASH,C&F,17.75,I
JD,470P,2866,S100043262660153002,4326266,2,INVESTIGATE UNUSUAL NOISE,C&F,1.75,I
JD,470P,732,S100026154300116002,2615430,2,INVESTIGATE/REPAIR FOR AC NOT WORKING,C&F,2.75,I
JD,470P,825,S100026154730116005,2615473,5,INVESTIGATE/REPAIR FOR AC NOT WORKING,C&F,5.02,I
JD,470P,575,S100026152050116003,2615205,3,INVESTIGATE/REPAIR FOR BROKEN AC BELT,C&F,4.75,I
JD,470P,476,S100026150910116002,2615091,2,INVESTIGATE/REPAIR FOR CODE 3480.01 FUEL DOSING INLET PRESSU,C&F,6.50,I
JD,470P,437,S100026150840116003,2615084,3,INVESTIGATE/REPAIR FOR CRACKED CAB CONSOLE COVER,C&F,0.75,I
JD,470P,899,S100028431310118004,2843131,4,INVESTIGATE/REPAIR FOR CRACKS IN STICK,C&F,2.00,I
JD,470P,825,S100026154730116004,2615473,4,INVESTIGATE/REPAIR FOR DOOR LATCHES NOT WORKING,C&F,0.00,I
JD,470P,712,S100026149110116002,2614911,2,INVESTIGATE/REPAIR FOR ENGINE OIL LEAK,C&F,2.75,I
JD,470P,575,S100026152050116002,2615205,2,INVESTIGATE/REPAIR FOR FAILED ENGINE COVER LATCH,C&F,1.75,I
JD,470P,95,S100026148260116003,2614826,3,INVESTIGATE/REPAIR FOR HYDRAULIC OIL LEAK,C&F,2.00,I
JD,470P,843,S100026154900116002,2615490,2,INVESTIGATE/REPAIR FOR HYDRAULIC OIL LEAK AT PUMP,C&F,5.00,I
JD,470P,825,S100026154730116002,2615473,2,INVESTIGATE/REPAIR FOR LEAKS AT HYDRAULIC PUMPS,C&F,5.48,I
JD,470P,437,S100026150840116002,2615084,2,INVESTIGATE/REPAIR FOR NO AC,C&F,8.50,I
JD,470P,95,S100026148260116002,2614826,2,INVESTIGATE/REPAIR FOR NOISE IN ALL THE JOINTS,C&F,6.75,I
JD,470P,243,S100026150310116002,2615031,2,INVESTIGATE/REPAIR FOR OIL LEAKS ON STICK AT JUNCTION BLOCK,C&F,2.75,I
JD,470P,548,S100026151470116002,2615147,2,INVESTIGATE/REPAIR FOR THUMB NOT CLOSING,C&F,4.00,I
JD,470P,825,S100026154730116006,2615473,6,INVESTIGATE/REPAIR FOR THUMB NOT WORKING,C&F,4.22,I
BESL,470P,27,S100043253250153002,4325325,2,ISSUES WITH THE QUICK COUPLER,C&F,5.50,I
JD,470P,1773,S100016552310106006,1655231,6,ITEMS NOT COVERED BY WARRANTY,C&F,1.50,I
JD,470P,2928,S100016523670106003,1652367,3,ITEMS NOT COVERED BY WTY,C&F,0.00,I
JD,470P,55,S100050185430160002,5018543,2,JANUARY MONTHLY INSPECTION - 1FF470PAANF000034,C&F,2.00,I
JD,470P,13812,S100053060750163002,5306075,2,JD LINK,C&F,8.25,I
JD,470P,0,S101505005870150002,150500587,2,JD LINK DOES NOT WORK,C&F,5.25,""
JD,470P,271,S100047088620157002,4708862,2,JD LINK NOT READING,C&F,1.25,I
JD,470P,738,S100043206080153002,4320608,2,JD LINK NOT WORKING,C&F,28.50,I
JD,470P,496,S100050147990160002,5014799,2,JD PROTECT 500HR SERVICE,C&F,2.25,I
JD,470P,1401,S101595003120159002,159500312,2,JDLINK NOT COMMUNICATING,C&F,2.00,I
JD,470P,1728,S100069120590185002,6912059,2,KEEPS GOING OFFLINE,Compact Construction Equipment,14.75,I
JD,470P,1588,S100049089740159002,4908974,2,KEEPS NEEDING A BOOST - VOLTAGE DRAW? BATTERY?,C&F,4.50,I
JD,470P,251,S100043264160153003,4326416,3,LABOR MOVED TO SEG#2 FOR WARRANTY,C&F,0.00,I
JD,470P,6,S100012982490102005,1298249,5,LABOR TO INSTALL RH WALKS AND STUMP PAN,C&F,14.25,I
JD,470P,3359,S100021532180111006,2153218,6,LABOUR,C&F,13.00,I
JD,470P,6,S100048072540158002,4807254,2,LABOUR FOR COMPLICATIONS DURING CPLR INSTALL,C&F,10.75,I
JD,470P,9,S100052121860162005,5212186,5,LAVAGE,C&F,4.00,I
JD,470P,10,S100052123950162005,5212395,5,LAVAGE,C&F,4.00,I
JD,470P,2002,S101675001940167003,167500194,3,LAVAGE,C&F,15.50,I
JD,470P,3,S100052134610162009,5213461,9,LAVAGE DE LA MACHINE,C&F,4.00,I
JD,470P,0,S100051126700161002,5112670,2,LAVAGE DE LA MACHINE + TOUCHUP,C&F,3.75,I
JD,470P,3,S100053044150163001,5304415,1,LAVAGE DE MACHINE,C&F,0.00,I
JD,470P,0,S100051127810161001,5112781,1,LAVAGE SHOWROOM,C&F,3.75,I
JD,470P,6,S100051133480161009,5113348,9,LAVAGE SHOWROOM,C&F,15.25,I
JD,470P,20,S100045066370155002,4506637,2,LEAK,C&F,4.50,I
JD,470P,899,S100043258560153002,4325856,2,LEAK COMING FROM UNDER MACHINE,C&F,1.25,I
JD,470P,12,S100043252820153002,4325282,2,LEAK IN ENGINE AREA,C&F,1.00,I
BESL,470P,500,S100049071180159003,4907118,3,LEAK ON COUPLER,C&F,1.50,I
JD,470P,964,S100012024040102003,1202404,3,LEAK ON MACHINE,C&F,0.57,I
JD,470P,4336,S100062020940172001,6202094,1,LEAKING MANIFOLD GASKETS,C&F,31.50,I
JD,470P,1848,S100049092790159002,4909279,2,LEAKING PLUG REPAIR,C&F,3.25,I
BESL,470P,1148,S100043200520153002,4320052,2,LEAKING QUICK COUPLER,C&F,9.75,I
JD,470P,1373,S101535002720153002,153500272,2,LEVEL 1 WASH,C&F,5.25,I
JD,470P,35,S100043185100153001,4318510,1,LEVEL 2 WASH FOR OUTSIDE AND INSIDE CAB,C&F,3.25,I
JD,470P,3,S100064011230174003,6401123,3,LIGHT INSTALLATION,C&F,8.50,I
JD,470P,0,S100052083780162001,5208378,1,LOADING/UNLOADING (RECEIVING),C&F,0.50,I
JD,470P,1588,S100069142590185002,6914259,2,LOOKING FOR FIRMWARE UPDATE & BUCKET CAL,Compact Construction Equipment,2.75,I
JD,470P,415,S100062013940172001,6201394,1,LOOSE BOLT; NO LIGHTS,C&F,2.00,I
JD,470P,847,S100043235840153002,4323584,2,LOOSE HARD LINE,C&F,4.00,I
BESL,470P,30,S100043197560153002,4319756,2,LOOSE HYDRAULIC FITTING,C&F,4.50,I
JD,470P,537,S100042105090152001,4210509,1,LOW BOOST,C&F,1.00,I
JD,470P,2562,S100045112960155001,4511296,1,LOW COOLANT CODE 000111.18,C&F,3.50,I
JD,470P,2789,S100045119460155002,4511946,2,LOW COOLANT TEMP,C&F,6.75,I
JD,470P,250,S100019476430109001,1947643,1,LOW FREQUENCY HORN SHORTED,C&F,2.00,I
JD,470P,3698,S101785001770178002,178500177,2,LOW POWER,C&F,6.00,I
JD,470P,565,S100052142030162002,5214203,2,LPM 500,C&F,3.50,I
JD,470P,500,S100042068160152002,4206816,2,LPM 500 SERVICE,C&F,4.25,I
JD,470P,1057,S100042080780152002,4208078,2,LPM1000,C&F,5.50,I
JD,470P,444,S100042074430152002,4207443,2,LPM500,C&F,5.50,I
JD,470P,470,S100050167210160002,5016721,2,LPM500,C&F,3.50,I
JD,470P,1053,S101605001480160001,160500148,1,LPM500,C&F,4.25,I
JD,470P,1471,S100042087100152002,4208710,2,LPM500,C&F,4.50,I
JD,470P,456,S100042068640152002,4206864,2,LPM500 (CUSTOMER SUPPLIED FILTER KIT),C&F,2.50,I
JD,470P,11,S100047113020157001,4711302,1,MACHINE CHECK OVER,C&F,4.25,I
JD,470P,695,S100021498170111001,2149817,1,MACHINE CHECK OVER,C&F,2.25,I
JD,470P,974,S100047116150157001,4711615,1,MACHINE CHECK OVER AND WASH,C&F,1.75,I
JD,470P,6,S100048075470158001,4807547,1,"MACHINE CHECK-OVER: BATTERY,FLUID LEVELS ETC",C&F,2.00,I
JD,470P,7,S100048075490158001,4807549,1,"MACHINE CHECK-OVER: BATTERY,FLUID LEVELS ETC",C&F,2.00,I
JD,470P,2023,S101785002020178002,178500202,2,MACHINE CODING  4334.31 DEF,C&F,2.00,I
JD,470P,3145,S101785002160178002,178500216,2,MACHINE CODING  4334.31 DEF,C&F,5.00,I
JD,470P,26,S100030253170120001,3025317,1,MACHINE DELIVERY,C&F,2.00,I
JD,470P,12,S100026148130116002,2614813,2,MACHINE DELIVERY CHECKOVER AND READY FOR SERVICE,C&F,2.25,I
JD,470P,2362,S100041051970151003,4105197,3,MACHINE DERATE,C&F,2.00,I
JD,470P,0,S100062020430172001,6202043,1,MACHINE EVALUATIONS,C&F,23.00,I
JD,470P,36,S100050143510160002,5014351,2,MACHINE INSPECTION,C&F,1.25,I
JD,470P,36,S100050146100160002,5014610,2,MACHINE INSPECTION,C&F,1.75,I
JD,470P,173,S100021498070111001,2149807,1,MACHINE INSPECTION,C&F,3.50,I
JD,470P,363,S100021498950111001,2149895,1,MACHINE INSPECTION,C&F,1.00,I
JD,470P,390,S100021498320111001,2149832,1,MACHINE INSPECTION,C&F,2.00,I
JD,470P,432,S100021497920111001,2149792,1,MACHINE INSPECTION,C&F,2.00,I
JD,470P,939,S100021497990111001,2149799,1,MACHINE INSPECTION,C&F,2.50,I
JD,470P,1969,S100048141450158001,4814145,1,MACHINE INSPECTION,C&F,8.00,I
JD,470P,3848,S100062020320172003,6202032,3,MACHINE INSPECTION,C&F,9.00,I
JD,470P,4446,S100062019990172001,6201999,1,MACHINE INSPECTION,C&F,4.00,I
JD,470P,1681,S101065030270106001,106503027,1,MACHINE INSPECTION (RENTAL RETURN),C&F,3.25,I
JD,470P,2799,S100024925810114001,2492581,1,MACHINE INSPECTION *cfmi25,C&F,6.75,I
JD,470P,5950,S100021521860111001,2152186,1,MACHINE IS RUNNING ROUGH,C&F,12.00,I
JD,470P,2721,S100045114990155002,4511499,2,MACHINE LEAKING COOLANT.,C&F,1.50,I
JD,470P,1970,S101625005750162002,162500575,2,MACHINE MANQUE DE FORCE (CODE SURPASSEMENT URGENCE),C&F,6.13,I
JD,470P,3571,S101555007600155002,155500760,2,MACHINE TRAVELS IN CIRCLES,C&F,1.50,I
JD,470P,447,S101145010420114003,114501042,3,MACHINE WASH,C&F,3.00,I
JD,470P,20,S100012022870102003,1202287,3,"MACHINE WASH, LEVEL-2",C&F,1.00,I
JD,470P,27,S100040392290150003,4039229,3,MACHINE WILL NOT START WITH-OUT BOOST,C&F,1.00,I
JD,470P,8398,S100053058780163011,5305878,11,MAINTENANCE 1000H,C&F,5.25,I
JD,470P,554,S100058026040168002,5802604,2,MAINTENANCE 500 HEURES,C&F,4.00,I
JD,470P,669,S100052137160162002,5213716,2,MAINTENANCE LPM 500,C&F,4.25,I
JD,470P,2756,S100043308230153002,4330823,2,MAJOR COOLANT LEAK,C&F,8.50,I
JD,470P,223,S100043199630153002,4319963,2,MAJOR HYDRAUIC LEAK,C&F,1.75,I
JD,470P,24,S100043181680153002,4318168,2,MAJOR LEAK,Compact Construction Equipment,3.25,I
JD,470P,58,S100050191500160002,5019150,2,MARCH MONTHLY INSPECTION - 1FF470PAANF000034,C&F,3.50,I
JD,470P,4784,S101065025180106002,106502518,2,"MASTER TRACK PINS, R&R",C&F,4.50,I
JD,470P,0,S100037144520127001,3714452,1,MC PDI FOR HF NODES,Compact Construction Equipment,3.00,I
JD,470P,0,S100037140430127001,3714043,1,MC PDI FOR PEAK PIPELINE RENTAL 470P,Compact Construction Equipment,3.00,I
JD,470P,0,S100037154980127001,3715498,1,MC PDI FOR WHISSELL 670 JD 470P W/TILT AUTO,Compact Construction Equipment,3.00,I
JD,470P,3358,S100012045400102003,1204540,3,MCZ CODE 20063.02 ACTIVE,C&F,6.75,I
JD,470P,3,S100052134610162003,5213461,3,METTRE CODE 1379,C&F,1.75,I
JD,470P,15,S100052129760162006,5212976,6,METTRE CODE 1379,C&F,0.50,I
JD,470P,4,S100052115470162005,5211547,5,METTRE DENTS DE CANARD SUR LE GODET,C&F,5.00,I
JD,470P,3,S100052134610162006,5213461,6,METTRE JOYSTICK NOIR LORS DE L'INSTALLATION AUXILLAIRE HYD,C&F,1.75,I
JD,470P,15,S100052129760162002,5212976,2,METTRE TOUS LES PRESSIONS TOP SPEC,C&F,3.00,I
JD,470P,2080,S100013719430103001,1371943,1,MFPRO,C&F,3.00,I
JD,470P,5294,S100016560470106001,1656047,1,MFPRO INSPECTION,C&F,7.50,I
JD,470P,2000,S100033773900148003,3377390,3,MISC ITEMS NOT COVERED BY PM INTERVAL,C&F,4.25,I
JD,470P,2969,S100033771490148003,3377149,3,MISC ITEMS NOT COVERED BY PM INTERVAL,C&F,1.75,I
JD,470P,11,S100016467940106001,1646794,1,MOBILIZE UNIT FOR TRANSPORT,C&F,16.00,I
JD,470P,10,S100052123950162001,5212395,1,MODIFICATION JOYSTICK POUR AUXILIAIRE+TESTER AUXILIAIRE,C&F,2.25,I
JD,470P,3,S100064011230174002,6401123,2,MODIFICATIONS AS PER MARTIN,C&F,2.00,I
JD,470P,4,S100059029990169002,5902999,2,"MODIFIER LES PADS A 30""",C&F,34.75,I
JD,470P,0,S100052118870162001,5211887,1,"MODIFIER LES TRACTIONS,COUPER 1/2''DE CHAQUE COTES EXTERIEUR",C&F,24.00,I
JD,470P,0,S100051124930161002,5112493,2,MODIFIER TRACTION,C&F,0.00,I
JD,470P,0,S100051126090161004,5112609,4,MODIFIER TRACTION,C&F,36.00,I
JD,470P,6,S100051133480161002,5113348,2,MODIFIER TRACTION,C&F,31.75,I
JD,470P,51,S100050173470160004,5017347,4,MONTHLY INSPECITON -SEP - 1FF470PAANF000034,C&F,1.00,I
JD,470P,44,S100050161260160002,5016126,2,MONTHLY INSPECTION - MAY,C&F,2.50,I
JD,470P,34,S100050167730160003,5016773,3,MONTHLY MACHINE INSPECITON - 1FF470PAANF000034,C&F,2.00,I
JD,470P,41,S100050155350160002,5015535,2,MONTHLY MACHINE INSPECITON - APRIL,C&F,2.75,I
JD,470P,1027,S100050155850160001,5015585,1,MONTHLY MACHINE INSPECITON - APRIL,C&F,2.75,I
JD,470P,69,S100050221130160002,5022113,2,MONTHLY MACHINE INSPECITON - DECEMBER 1FF470PAANF000034,C&F,4.00,I
JD,470P,46,S100050165880160002,5016588,2,MONTHLY MACHINE INSPECITON - JUNE,C&F,2.00,I
JD,470P,52,S100050177060160002,5017706,2,MONTHLY MACHINE INSPECITON - OCTOBER 1FF470PAANF000034,C&F,0.00,I
JD,470P,38,S100050148170160002,5014817,2,MONTHLY MACHINE INSPECTION,C&F,2.50,I
JD,470P,39,S100050150140160002,5015014,2,MONTHLY MACHINE INSPECTION,C&F,2.75,I
JD,470P,39,S100050152590160002,5015259,2,MONTHLY MACHINE INSPECTION,C&F,2.75,I
JD,470P,1025,S100050150880160001,5015088,1,MONTHLY MACHINE INSPECTION,C&F,2.25,I
JD,470P,1031,S100050164350160001,5016435,1,MONTHLY MACHINE INSPECTION - JUNE,C&F,2.50,I
JD,470P,1028,S100050160290160001,5016029,1,MONTHLY MACHINE INSPECTION - MAY,C&F,1.25,I
JD,470P,4224,S101605014620160003,160501462,3,MONTHLY MACHINE INSPECTION - MAY  1FF470PAANF000034,C&F,1.00,I
JD,470P,1027,S100050153760160001,5015376,1,MONTHLY MACHINE INSPECTION -MARCH,C&F,3.00,I
JD,470P,75,S101605008830160002,160500883,2,MONTHLY MACHINE INSPECTION MARCH - 1FF470PAANF000034,C&F,1.25,I
JD,470P,3,S100016445130106005,1644513,5,"MOUNT CUSTOMER SUPPLIED ""PIE"" LIGHT",C&F,12.25,I
JD,470P,0,S100016547530106004,1654753,4,MOVE AUTO GREASER,C&F,3.00,I
JD,470P,5,S100024829600114008,2482960,8,MOVE OUT TRACKS,C&F,13.75,I
JD,470P,4007,S100014450080104006,1445008,6,MOVE THE 13.5 INTO COMPONENT ROOM,C&F,6.93,I
JD,470P,13,S100017907070107004,1790707,4,MOVE TRACK FRAME TO WORK POSITION,C&F,7.00,I
JD,470P,245,S100031308860139001,3130886,1,MOVE TRACK FRAMES IN FOR TRANSPORT,C&F,6.00,I
JD,470P,7,S100017959560107003,1795956,3,MOVE TRACK FRAMES TO WORK POSITION,C&F,9.75,I
JD,470P,11,S100024902970114014,2490297,14,MOVE TRACKS TO THE WORK POSITION,C&F,14.00,I
JD,470P,5,S100024852110114010,2485211,10,MOVE TRACKS TO WORK POSITION IF REQUIRED,C&F,13.50,I
JD,470P,7,S100024851420114009,2485142,9,MOVE TRACKS TO WORK POSITION IF REQUIRED,C&F,9.25,I
JD,470P,1377,S100049095530159007,4909553,7,NARROW TRACKS + REMOVE COUNTERWEIGHT,C&F,22.75,I
JD,470P,18,S100012013770102001,1201377,1,NARROW TRACKS FOR TRANSPORT,Compact Construction Equipment,3.50,I
JD,470P,1690,S100053061510163002,5306151,2,NETTOYAGE DE BAS DE LA MACHINE,C&F,3.00,I
JD,470P,0,S100053046010163002,5304601,2,NETTOYAGE DE BASE DE LA MACHINE ET GODET,C&F,1.50,I
JD,470P,555,S100058030710168001,5803071,1,NETTOYAGE DES TRACTIONS AVANT TRANSPORT,C&F,2.50,I
BESL,470P,214,S100049068710159002,4906871,2,NEW QUICK COUPLER ACTING UP,C&F,3.25,I
JD,470P,2867,S100018552820108003,1855282,3,NO A/C,C&F,2.00,I
JD,470P,3615,S101785002490178002,178500249,2,NO A/C,C&F,1.00,I
JD,470P,0,S101555003870155002,155500387,2,NO HEAT IN CAB,C&F,3.00,""
JD,470P,2249,S100043259900153002,4325990,2,NO HEAT IN CAB,C&F,10.25,I
JD,470P,3177,S100045123360155002,4512336,2,NO HEAT IN CAB,C&F,10.00,I
JD,470P,3299,S100045125270155002,4512527,2,NO HEAT IN CAB,C&F,13.50,I
JD,470P,2756,S100043306130153002,4330613,2,NO HEAT IN CAB - REPLACE HEATER CORE,C&F,26.75,I
JD,470P,88,S100019500150109002,1950015,2,NO START,C&F,1.25,I
JD,470P,408,S100045120480155003,4512048,3,NO START,C&F,2.00,I
JD,470P,1451,S100049086950159002,4908695,2,NO START -ECU DTC 000641.31,C&F,4.50,I
JD,470P,2000,S101705013060170002,170501306,2,NO TRACK TENTION,C&F,1.50,I
JD,470P,3454,S101555002550155002,155500255,2,NOISE COMING FROM ENGINE,C&F,0.00,I
JD,470P,2912,S100043263460153002,4326346,2,NOISE WHEN SWINGING,C&F,4.00,I
JD,470P,2075,S101785000290178002,178500029,2,NOT CHARGING,C&F,4.00,I
JD,470P,104,S100049077250159001,4907725,1,OFF DEMO INSPECTION - CLEAN AND FUEL,C&F,1.25,I
JD,470P,59,S100043216070153001,4321607,1,"OFF DEMO INSPECTION, CHECK FUILD LEVELS, GREASE, QUOTE",C&F,1.75,I
JD,470P,1377,S100049095530159001,4909553,1,OFF RENTAL INSPECTION,C&F,1.75,I
JD,470P,295,S100011028950101006,1102895,6,OFFLOAD SHEAR,C&F,4.75,I
JD,470P,2463,S100045112030155002,4511203,2,OIL IN COOLANT,C&F,7.50,I
JD,470P,208,S100045068270155002,4506827,2,OIL LEAK,C&F,3.75,I
JD,470P,308,S100045068930155002,4506893,2,OIL LEAK,C&F,2.75,I
JD,470P,2321,S101785002050178002,178500205,2,OIL LEAK,C&F,9.00,""
JD,470P,1663,S100047103400157003,4710340,3,OIL LEAK AT OIL PAN AREA,C&F,1.25,I
JD,470P,23,S100042064390152002,4206439,2,OIL LEAK AT VALVE,C&F,2.00,I
JD,470P,1,S100019464440109001,1946444,1,OIL LEAK ON HYD PUMPS,C&F,5.00,I
JD,470P,4688,S100045121910155002,4512191,2,OIL LEAKS,C&F,1.50,I
JD,470P,2167,S100047110700157001,4711070,1,OIL PAN LEAKING,C&F,52.25,I
JD,470P,496,S100043256980153002,4325698,2,OIL SPILL CLEAN-UP,C&F,1.75,I
JD,470P,82,S100047094760157002,4709476,2,ON DEMO--COMPLAINT DRIFT ISSUE,C&F,3.00,I
JD,470P,3164,S100033776670148003,3377667,3,ORIENTATION FOR D TRAUTMAN,C&F,0.50,I
JD,470P,1801,S101095017270109004,109501727,4,ORIENTATION FOR SITE C DAM,C&F,8.50,""
JD,470P,0,S100035282930142003,3528293,3,OUT REPORT TO ATLANTIC ROAD CONSTRUCTION AND PAVING (RENTAL),C&F,0.50,I
JD,470P,2612,S100018551350108001,1855135,1,OVERNIGHT LABOR,C&F,12.00,I
JD,470P,2612,S100018550640108002,1855064,2,OVERNIGHT SHIFT,C&F,0.00,I
JD,470P,5234,S100018553590108002,1855359,2,PAD SWAP ONLY,C&F,50.00,I
JD,470P,4,S100014258820104006,1425882,6,PAINT FLAKING ON AIR PRECLEANER,C&F,8.50,I
JD,470P,3992,S100017014500107007,1701450,7,PAINT TOUCH UPS AS NEEDED FROM ROCK CHIPS,C&F,1.50,I
JD,470P,1,S100042062420152001,4206242,1,PART 2 OF TOPCON SERVICE SUPPORT,C&F,9.00,I
JD,470P,1,S100042062430152001,4206243,1,PART 2 OF TOPCON SERVICE SUPPORT,C&F,8.25,I
